날짜,미세먼지PM-10(㎍/㎥),초미세먼지PM-25(㎍/㎥),오존O3(ppm),이산화질소NO2(ppm),일산화탄소CO(ppm),아황산가스SO2(ppm)
2017-05-14,50,10,0.051,0.014,0.3,0.004
2017-05-15,38,7,0.039,0.021,0.4,0.004
2017-05-16,31,12,0.038,0.026,0.5,0.005
2017-05-17,34,14,0.035,0.034,0.5,0.006
2017-05-18,42,23,0.052,0.033,0.5,0.005
2017-05-19,42,23,0.053,0.03,0.4,0.005
2017-05-20,35,17,0.039,0.036,0.5,0.006
2017-05-21,27,14,0.045,0.023,0.4,0.004
2017-05-22,38,24,0.041,0.026,0.4,0.005
2017-05-23,33,18,0.021,0.029,0.5,0.005
2017-05-24,26,12,0.031,0.025,0.4,0.004
2017-05-25,33,10,0.044,0.024,0.4,0.004
2017-05-26,19,5,0.038,0.019,0.3,0.003
2017-05-27,29,10,0.039,0.028,0.4,0.005
2017-05-28,39,20,0.049,0.027,0.5,0.004
2017-05-29,61,35,0.061,0.028,0.6,0.007
2017-05-30,45,22,0.041,0.035,0.5,0.006
2017-05-31,32,16,0.026,0.04,0.5,0.005
2017-06-01,32,15,0.039,0.018,0.4,0.004
2017-06-02,23,4,0.04,0.016,0.3,0.004
2017-06-03,25,5,0.038,0.017,0.4,0.003
2017-06-04,24,5,0.037,0.022,0.4,0.003
2017-06-05,21,7,0.047,0.023,0.4,0.003
2017-06-06,16,5,0.042,0.016,0.4,0.003
2017-06-07,13,5,0.026,0.023,0.5,0.003
2017-06-08,37,24,0.056,0.022,0.6,0.004
2017-06-09,53,36,0.054,0.028,0.6,0.004
2017-06-10,45,22,0.044,0.025,0.4,0.004
2017-06-11,23,5,0.035,0.019,0.3,0.004
2017-06-12,25,8,0.046,0.019,0.3,0.005
2017-06-13,27,11,0.031,0.021,0.4,0.004
2017-06-14,37,18,0.036,0.026,0.4,0.005
2017-06-15,43,23,0.046,0.027,0.4,0.005
2017-06-16,57,38,0.062,0.028,0.6,0.005
2017-06-17,43,28,0.062,0.027,0.5,0.006
2017-06-18,37,24,0.046,0.028,0.5,0.005
2017-06-19,44,30,0.036,0.039,0.6,0.005
2017-06-20,46,32,0.044,0.039,0.6,0.003
2017-06-21,48,35,0.037,0.029,0.5,0.005
2017-06-22,32,21,0.038,0.025,0.4,0.004
2017-06-23,30,16,0.027,0.032,0.5,0.005
2017-06-24,34,20,0.018,0.045,0.6,0.005
2017-06-25,29,19,0.038,0.022,0.6,0.003
2017-06-26,22,13,0.037,0.019,0.5,0.004
2017-06-27,26,15,0.042,0.022,0.5,0.003
2017-06-28,40,30,0.044,0.026,0.5,0.005
2017-06-29,41,33,0.039,0.029,0.6,0.006
2017-06-30,49,38,0.037,0.029,0.7,0.005
2017-07-01,39,29,0.031,0.027,0.6,0.005
2017-07-02,24,14,0.016,0.018,0.5,0.002
2017-07-03,21,12,0.029,0.018,0.4,0.003
2017-07-04,31,21,0.032,0.024,0.6,0.005
2017-07-05,43,26,0.043,0.023,0.6,0.005
2017-07-06,49,32,0.039,0.028,0.7,0.004
2017-07-07,23,9,0.014,0.024,0.5,0.003
2017-07-08,25,12,0.017,0.019,0.6,0.004
2017-07-09,26,14,0.018,0.021,0.6,0.003
2017-07-10,16,6,0.012,0.022,0.6,0.003
2017-07-11,42,26,0.032,0.022,0.6,0.004
2017-07-12,54,35,0.038,0.022,0.6,0.003
2017-07-13,51,36,0.036,0.03,0.7,0.004
2017-07-14,54,35,0.029,0.031,0.6,0.003
2017-07-15,22,11,0.019,0.022,0.4,0.004
2017-07-16,17,8,0.017,0.019,0.5,0.002
2017-07-17,25,10,0.017,0.023,0.5,0.004
2017-07-18,26,14,0.023,0.029,0.6,0.003
2017-07-19,36,22,0.039,0.025,0.5,0.004
2017-07-20,52,38,0.036,0.031,0.7,0.006
2017-07-21,58,44,0.048,0.025,0.7,0.006
2017-07-22,58,42,0.033,0.024,0.7,0.006
2017-07-23,52,35,0.026,0.021,0.7,0.004
2017-07-24,33,18,0.016,0.03,0.7,0.005
2017-07-25,25,10,0.022,0.017,0.6,0.004
2017-07-26,16,5,0.034,0.017,0.4,0.003
2017-07-27,25,11,0.025,0.026,0.5,0.004
2017-07-28,29,14,0.012,0.027,0.6,0.003
2017-07-29,13,4,0.023,0.015,0.5,0.002
2017-07-30,21,11,0.036,0.015,0.5,0.004
2017-07-31,22,11,0.012,0.029,0.6,0.003
2017-08-01,19,7,0.02,0.026,0.6,0.004
2017-08-02,32,18,0.036,0.028,0.6,0.003
2017-08-03,23,10,0.032,0.019,0.5,0.004
2017-08-04,24,13,0.039,0.02,0.5,0.004
2017-08-05,30,18,0.036,0.023,0.5,0.003
2017-08-06,25,14,0.027,0.018,0.6,0.003
2017-08-07,33,19,0.042,0.018,0.6,0.004
2017-08-08,38,24,0.041,0.026,0.7,0.004
2017-08-09,33,20,0.031,0.02,0.5,0.003
2017-08-10,7,3,0.021,0.016,0.5,0.004
2017-08-11,7,4,0.019,0.016,0.4,0.005
2017-08-12,8,3,0.02,0.014,0.4,0.005
2017-08-13,8,3,0.019,0.012,0.4,0.004
2017-08-14,7,3,0.011,0.014,0.4,0.003
2017-08-15,6,3,0.011,0.013,0.4,0.003
2017-08-16,6,3,0.014,0.012,0.4,0.005
2017-08-17,10,4,0.013,0.019,0.4,0.003
2017-08-18,26,12,0.015,0.03,0.5,0.006
2017-08-19,24,10,0.021,0.021,0.6,0.003
2017-08-20,10,4,0.019,0.015,0.5,0.003
2017-08-21,12,4,0.016,0.02,0.5,0.004
2017-08-22,18,7,0.022,0.024,0.6,0.004
2017-08-23,24,7,0.007,0.023,0.6,0.005
2017-08-24,25,6,0.011,0.011,0.4,0.004
2017-08-25,27,14,0.03,0.032,0.5,0.006
2017-08-26,25,13,0.026,0.024,0.5,0.004
2017-08-27,23,14,0.018,0.026,0.5,0.004
2017-08-28,29,20,0.016,0.033,0.6,0.005
2017-08-29,18,10,0.026,0.015,0.4,0.004
2017-08-30,23,10,0.015,0.03,0.4,0.005
2017-08-31,29,18,0.028,0.026,0.6,0.004
2017-09-01,17,10,0.024,0.022,0.5,0.003
2017-09-02,18,11,0.024,0.025,0.5,0.004
2017-09-03,20,15,0.034,0.021,0.5,0.004
2017-09-04,19,13,0.024,0.032,0.5,0.004
2017-09-05,18,11,0.012,0.033,0.5,0.004
2017-09-06,24,18,0.01,0.039,0.6,0.004
2017-09-07,29,24,0.014,0.034,0.6,0.003
2017-09-08,35,26,0.038,0.044,0.8,0.004
2017-09-09,43,33,0.031,0.049,0.9,0.005
2017-09-10,37,29,0.027,0.034,0.9,0.003
2017-09-11,16,14,0.035,0.022,0.6,0.002
2017-09-12,21,11,0.026,0.032,0.6,0.004
2017-09-13,21,10,0.023,0.04,0.4,0.004
2017-09-14,21,11,0.026,0.034,0.5,0.005
2017-09-15,12,7,0.031,0.018,0.4,0.003
2017-09-16,8,4,0.028,0.017,0.4,0.003
2017-09-17,6,4,0.03,0.014,0.3,0.003
2017-09-18,15,8,0.029,0.028,0.5,0.003
2017-09-19,50,34,0.044,0.038,0.9,0.006
2017-09-20,21,9,0.032,0.026,0.5,0.005
2017-09-21,23,13,0.028,0.045,0.6,0.004
2017-09-22,25,18,0.042,0.036,0.6,0.006
2017-09-23,49,26,0.031,0.046,0.7,0.005
2017-09-24,54,37,0.042,0.028,0.8,0.003
2017-09-25,38,26,0.033,0.038,0.7,0.003
2017-09-26,37,23,0.036,0.039,0.7,0.003
2017-09-27,30,20,0.028,0.039,0.7,0.003
2017-09-28,18,7,0.035,0.02,0.5,0.003
2017-09-29,18,9,0.028,0.033,0.5,0.005
2017-09-30,30,18,0.027,0.046,0.7,0.004
2017-10-01,28,20,0.027,0.032,0.7,0.003
2017-10-02,14,9,0.036,0.021,0.5,0.004
2017-10-03,31,11,0.034,0.016,0.4,0.003
2017-10-04,17,8,0.034,0.015,0.4,0.004
2017-10-05,12,7,0.031,0.019,0.4,0.003
2017-10-06,9,6,0.033,0.015,0.4,0.006
2017-10-07,6,4,0.031,0.022,0.5,0.003
2017-10-08,15,12,0.032,0.029,0.7,0.005
2017-10-09,24,18,0.032,0.039,0.7,0.006
2017-10-10,26,19,0.018,0.043,0.6,0.004
2017-10-11,10,6,0.026,0.02,0.5,0.003
2017-10-12,18,11,0.014,0.027,0.5,0.003
2017-10-13,23,15,0.017,0.024,0.4,0.003
2017-10-14,19,11,0.024,0.025,0.4,0.004
2017-10-15,18,11,0.029,0.02,0.4,0.005
2017-10-16,24,15,0.031,0.022,0.4,0.004
2017-10-17,29,18,0.025,0.031,0.5,0.004
2017-10-18,21,13,0.026,0.026,0.4,0.004
2017-10-19,14,9,0.028,0.025,0.4,0.004
2017-10-20,23,14,0.02,0.035,0.5,0.003
2017-10-21,29,18,0.023,0.032,0.5,0.004
2017-10-22,19,11,0.035,0.016,0.4,0.003
2017-10-23,23,9,0.032,0.025,0.3,0.003
2017-10-24,26,14,0.024,0.031,0.5,0.004
2017-10-25,35,22,0.022,0.04,0.6,0.004
2017-10-26,44,28,0.016,0.05,0.7,0.003
2017-10-27,50,34,0.023,0.051,0.8,0.004
2017-10-28,37,25,0.028,0.042,0.6,0.003
2017-10-29,54,22,0.028,0.027,0.6,0.002
2017-10-30,32,13,0.027,0.023,0.4,0.004
2017-10-31,32,16,0.016,0.041,0.6,0.005
2017-11-01,45,22,0.025,0.042,0.6,0.005
2017-11-02,58,29,0.031,0.039,0.5,0.005
2017-11-03,46,28,0.035,0.025,0.5,0.005
2017-11-04,52,40,0.032,0.021,0.5,0.003
2017-11-05,46,33,0.02,0.037,0.7,0.003
2017-11-06,38,24,0.017,0.046,0.6,0.004
2017-11-07,48,29,0.014,0.056,0.7,0.004
2017-11-08,71,33,0.039,0.024,0.5,0.004
2017-11-09,51,24,0.016,0.044,0.6,0.005
2017-11-10,44,23,0.019,0.035,0.6,0.004
2017-11-11,75,12,0.025,0.021,0.4,0.004
2017-11-12,35,20,0.016,0.037,0.5,0.003
2017-11-13,44,27,0.01,0.045,0.7,0.003
2017-11-14,49,19,0.026,0.024,0.5,0.005
2017-11-15,27,12,0.027,0.02,0.3,0.004
2017-11-16,26,15,0.02,0.029,0.5,0.004
2017-11-17,40,25,0.008,0.046,0.6,0.005
2017-11-18,41,24,0.029,0.015,0.4,0.003
2017-11-19,23,11,0.026,0.019,0.4,0.004
2017-11-20,35,22,0.013,0.036,0.6,0.004
2017-11-21,53,37,0.006,0.043,0.8,0.004
2017-11-22,69,38,0.011,0.038,0.7,0.004
2017-11-23,26,13,0.015,0.026,0.5,0.004
2017-11-24,21,14,0.013,0.025,0.5,0.003
2017-11-25,25,17,0.005,0.041,0.8,0.003
2017-11-26,33,23,0.013,0.029,0.6,0.001
2017-11-27,47,31,0.007,0.042,0.8,0.003
2017-11-28,74,50,0.004,0.056,1,0.004
2017-11-29,66,31,0.011,0.034,0.6,0.002
2017-11-30,24,10,0.025,0.018,0.4,0.002
2017-12-01,24,14,0.013,0.033,0.5,0.003
2017-12-02,42,27,0.006,0.042,0.7,0.004
2017-12-03,53,40,0.006,0.036,0.6,
2017-12-04,46,30,0.019,0.023,0.5,
2017-12-05,22,11,0.02,0.021,0.4,0.003
2017-12-06,32,22,0.008,0.035,0.6,0.004
2017-12-07,48,34,0.012,0.031,0.7,0.003
2017-12-08,33,22,0.016,0.025,0.5,
2017-12-09,38,25,0.005,0.042,0.7,
2017-12-10,41,27,0.012,0.029,0.6,
2017-12-11,45,10,0.019,0.013,0.3,
2017-12-12,33,18,0.016,0.02,0.5,
2017-12-13,38,22,0.012,0.03,0.6,0.004
2017-12-14,56,35,0.005,0.04,0.8,0.005
2017-12-15,83,53,0.003,0.058,1.2,0.009
2017-12-16,43,27,0.019,0.02,0.5,0.005
2017-12-17,36,12,0.022,0.02,0.5,0.004
2017-12-18,55,33,0.005,0.043,0.8,0.005
2017-12-19,45,19,0.014,0.025,0.6,0.004
2017-12-20,41,25,0.005,0.04,0.7,0.004
2017-12-21,56,39,0.005,0.05,0.9,0.005
2017-12-22,66,46,0.003,0.059,1,0.006
2017-12-23,109,72,0.007,0.063,1,0.006
2017-12-24,80,58,0.016,0.039,0.8,0.004
2017-12-25,30,17,0.022,0.022,0.4,0.004
2017-12-26,29,14,0.017,0.026,0.5,0.004
2017-12-27,27,14,0.015,0.027,0.5,0.005
2017-12-28,49,29,0.005,0.049,0.7,0.005
2017-12-29,93,62,0.007,0.062,1.1,0.007
2017-12-30,136,96,0.005,0.06,1,0.005
2017-12-31,63,37,0.023,0.023,0.6,0.004
